Goal,X,Y,C,Distance,Angle,xG
0,21.81883648686812,57.3938679245283,,61.401284196496135,0.042488573245262,0.0015334786098936102
1,20.36091499576391,33.05129716981132,,38.81951962701112,0.09946045879386493,0.01115965761691043
0,5.198531488280147,59.767099056603776,,59.99275672342894,0.010611999850035431,0.0016779112953396863
0,14.545890991245413,69.23290094339623,,70.74445220487122,0.02132871768124657,0.0006740362580412645
0,26.38421349901158,24.92806603773585,,36.29786768314558,0.14702326365436674,0.014461674473996173
0,22.01878000564812,61.7877358490566,,65.5938333556587,0.037560231239391055,0.0010652144483806023
0,5.606749505789326,62.80483490566038,,63.054602746729955,0.01035711548775202,0.0012901157994638435
0,23.26842699802316,55.034198113207545,,59.75100548882931,0.04785073321502434,0.0017757267150465634
0,9.139085004236092,28.6438679245283,,30.066493716302773,0.07497509679511559,0.022839448490004677
0,6.648121999435189,57.732900943396224,,58.11441626188269,0.014465651907039146,0.001978404604928031
0,11.638378988986164,45.55483490566038,,47.018026848999604,0.038752247420130406,0.005235624450276313
0,7.4812199943518785,59.08903301886792,,59.5607460976502,0.015494284629088485,0.0017494468704224186
0,4.781982490821802,35.75,,36.06840523980131,0.027180241059200288,0.013153561241873807
1,8.106043490539395,46.232900943396224,,46.93814089535719,0.027090099288686616,0.005212695643247166
0,21.1940129906806,48.6061320754717,,53.02586408524935,0.05538324613635436,0.0031824592619884677
0,8.522592487997741,57.732900943396224,,58.35856778619979,0.018388070676370553,0.001944777443331904
0,11.638378988986164,44.2122641509434,,45.718444492831004,0.040998648059502305,0.005862865657901267
0,9.347359502965265,60.44516509433962,,61.16364208383644,0.018353651375797423,0.0015290142800476513
0,8.522592487997741,42.51709905660377,,43.36286769697701,0.033403367209985255,0.007115951046485703
1,4.990256989550975,61.123231132075475,,61.326601478044445,0.009747024456759281,0.0014953230382144357
0,7.0646709968935335,81.41096698113208,,81.71692065354229,0.007759654857819042,0.0002593651367240321
0,6.856396498164361,71.26709905660377,,71.59615618791148,0.009816350396604485,0.0006195934938800316
0,12.671420502682858,50.2877358490566,,51.859630488273865,0.03464752977645911,0.003447001083446905
1,9.139085004236092,53.0,,53.78217989924407,0.023231368580039158,0.00289189657417969
0,9.972182999152782,66.19516509433963,,66.94209673766927,0.016336695832878764,0.0009296047386809216
1,6.231573001976844,47.25,,47.65915444150228,0.020198814325770288,0.0048688550966189785
0,4.573707992092629,62.126768867924525,,62.294897180792006,0.008656960777849223,0.0013747191606974655
1,7.0646709968935335,45.55483490566038,,46.09937699770271,0.024483432173087696,0.005585855649276322
0,16.828579497317143,63.1438679245283,,65.34790849268092,0.02892933500222759,0.0010788982048149877
0,18.9029935046597,56.715801886792455,,59.78298543146785,0.03884175180467952,0.0017555376899208413
0,12.463146003953687,59.428066037735846,,60.72087813348354,0.024828710323829172,0.0015981372750413475
0,10.388731996611128,47.58903301886792,,48.709771259659114,0.03222181640104286,0.004502436894798495
1,17.66167749223383,47.58903301886792,,50.76072217286295,0.05039451857549132,0.0038447325827725212
1,4.365433493363457,57.3938679245283,,57.55964806114765,0.009683851551193338,0.0020651990734333043
0,11.013555492798645,51.6438679245283,,52.80518439319267,0.029043888831624932,0.003161881622429206
0,13.296243998870377,39.126768867924525,,41.324256152065026,0.057381657891472135,0.00866281053347185
0,15.995481502400452,66.53419811320755,,68.42992727645695,0.025070869545859506,0.0008251190813935222
0,7.897768991810223,56.715801886792455,,57.26305037901744,0.017701048856656836,0.0021348130526730436
0,8.522592487997741,39.80483490566038,,40.706995278248606,0.037936859858012456,0.008961647049682683
0,5.815024004518498,50.965801886792455,,51.29646640985033,0.016257957601754032,0.0035536948644425744
1,7.4812199943518785,50.2877358490566,,50.841174548080446,0.02129331372776244,0.0037128402172628776
0,9.555634001694438,47.25,,48.20656222107462,0.03026469523055644,0.0046915077860002746
0,4.990256989550975,68.21580188679245,,68.39808690219252,0.007830374391638969,0.0008137137521672876
0,13.087969500141204,39.126768867924525,,41.257714280854366,0.05666815001309299,0.00870607170212936
0,16.203756001129623,54.69516509433962,,57.04491908348378,0.0365839412570557,0.0022150721115217977
0,23.26842699802316,34.05483490566037,,41.245017582904694,0.10057744427454843,0.009089932109761712
1,9.139085004236092,53.0,,53.78217989924407,0.023231368580039158,0.00289189657417969
0,4.157158994634284,54.3561320754717,,54.514870128367654,0.010285476795070614,0.002682323719939588
0,7.689494493081051,47.25,,47.87160771855405,0.024700772377633264,0.0048019957626840295
0,19.736091499576393,46.232900943396224,,50.26921958138538,0.05741147974927461,0.004037014139038756
0,7.0646709968935335,59.08903301886792,,59.50985968223428,0.014656825715955267,0.001755676378517689
1,8.722536006777748,51.982900943396224,,52.70962554297344,0.023088505652832297,0.003169613965033458
0,12.879695001412031,50.965801886792455,,52.56804642835014,0.034269935476906245,0.0032430153883265026
0,6.231573001976844,60.44516509433962,,60.7655369873495,0.012397960512725624,0.0015730440598148454
0,15.370658006212935,67.5377358490566,,69.26473049944613,0.02351329567137432,0.0007669220605991988
1,4.157158994634284,50.965801886792455,,51.13506558977358,0.01169717220088509,0.003587326126201487
0,6.648121999435189,49.623231132075475,,50.06658160995974,0.019515789847885833,0.003960437781143884
0,19.319542502118047,40.1438679245283,,44.55081205133211,0.07161342145418156,0.006670522004772737
0,15.995481502400452,51.982900943396224,,54.388210294001944,0.03974122988135196,0.0027896782587870862
0,9.347359502965265,45.215801886792455,,46.17187314744052,0.03228729220223253,0.005593177035030854
1,11.221829991527818,36.76709905660377,,38.44150154971664,0.05603687909722858,0.01105521198867021
0,5.398475007060153,49.9622641509434,,50.253073254185125,0.015730079150593195,0.0038835744273744556
0,14.129341993787067,58.41096698113208,,60.09558526920506,0.028737049469298604,0.0016925291581584
0,7.0646709968935335,75.66096698113208,,75.99007501519068,0.008976070479212976,0.00042457330008055283
1,9.139085004236092,53.0,,53.78217989924407,0.023231368580039158,0.00289189657417969
0,11.013555492798645,56.0377358490566,,57.10977362660089,0.02481509712032452,0.0021779330460462215
1,9.139085004236092,53.0,,53.78217989924407,0.023231368580039158,0.00289189657417969
0,11.638378988986164,38.123231132075475,,39.86016328919041,0.05402313049654681,0.009780639568857
0,24.309799491669022,42.8561320754717,,49.270827147465525,0.07357515431052337,0.0044657786201868265
0,19.111268003388876,47.928066037735846,,51.59786893675865,0.052762389999437324,0.0035871390864577737
0,12.046597006495341,70.25,,71.27540248526769,0.017401990982556292,0.000641571903473464
0,2.074414007342559,68.89386792452831,,68.92509144771742,0.003205358802844534,0.000774267088814917
0,10.5970064953403,50.626768867924525,,51.72394293427887,0.029131854617673307,0.0034687850257126146
0,9.555634001694438,39.126768867924525,,40.27672011495383,0.043450031072813144,0.009345074599078252
1,16.203756001129623,33.05129716981132,,36.8096448387012,0.08818418377294272,0.013092795290143639
0,7.689494493081051,50.965801886792455,,51.54261622699124,0.021291472909235328,0.0034965288351811756
0,20.15264049703474,61.123231132075475,,64.35975685960788,0.03571382060806487,0.001182061873957045
0,8.106043490539395,39.80483490566038,,40.62182692761854,0.03623688857012864,0.009012155976962371
0,2.074414007342559,54.017099056603776,,54.05691615292907,0.005220300358663599,0.0027760352819264198
0,21.1940129906806,62.126768867924525,,65.64237653084822,0.03610099722937828,0.0010592938621275068
0,17.036853996046315,39.46580188679245,,42.986089757619844,0.0678792036217607,0.007595376452698327
0,4.990256989550975,36.428066037735846,,36.768283344091635,0.02728376161783441,0.012396963163861763
0,10.805280994069474,30.0,,31.886581776051177,0.07866722590187186,0.01966783281736285
0,11.43010449025699,68.21580188679245,,69.16677609746105,0.01753635984425301,0.0007689441339905444
0,16.62030499858797,38.4622641509434,,41.899645605458694,0.06971904191563612,0.008346710982065622
0,3.7406099971759392,45.215801886792455,,45.370264528836906,0.013388144208773552,0.005881626833970762
0,17.245128494775486,72.60966981132076,,74.62947545648665,0.022715789128848092,0.00048355196701998447
0,9.347359502965265,65.85613207547169,,66.51618796668707,0.015510556711766436,0.000963435241983252
0,5.606749505789326,50.2877358490566,,50.59932822523597,0.016112887142154364,0.00377160663091325
0,6.648121999435189,63.821933962264154,,64.16725629792022,0.011857086781871468,0.001174379610229511
0,9.76390850042361,53.33903301886792,,54.22532943738126,0.024413336552969723,0.002787376893514771
0,15.17071448743293,72.28419811320755,,73.85902703751685,0.02040409959530878,0.0005154604440856162
0,1.6661959898333805,36.428066037735846,,36.46615148773148,0.009264925785438426,0.012501840447161657
0,18.28650098842135,71.26709905660377,,73.57578084086713,0.024783293035578125,0.0005303857735312397
0,17.45340299350466,32.034198113207545,,36.48028405604742,0.09667462424769867,0.013572816959191308
0,10.180457497881955,53.33903301886792,,54.301879877717525,0.02538240759225875,0.0027717503172144946
0,11.846653487715336,66.53419811320755,,67.58063862842337,0.019040807748515395,0.0008823430319135742
0,22.01878000564812,48.267099056603776,,53.05223392353173,0.057476498553008314,0.003181693766250653
0,19.319542502118047,69.91096698113208,,72.5312899838965,0.026943825804719795,0.0005813458179508807
0,22.227054504377296,40.482900943396224,,46.183408500601054,0.0766136773069565,0.0058308602212814335
0,7.272945495622706,50.2877358490566,,50.810944815135954,0.02072544752052303,0.0037204209971778445
0,5.398475007060153,55.7122641509434,,55.97320706575911,0.01266658195127145,0.002372749658253843
0,19.52781700084722,39.80483490566038,,44.33689793710715,0.07308522074698195,0.006802967938812714
0,23.893250494210676,76.0,,79.66735478964453,0.02760786005609987,0.0003152572579230701
0,14.962439988703757,56.715801886792455,,58.656259632518776,0.031947081263979535,0.0019207417810018612
0,9.347359502965265,74.64386792452831,,75.22685789272407,0.012118870840907249,0.00045470079348893606
0,23.26842699802316,68.89386792452831,,72.71715569633265,0.03228159924379333,0.000575102900700701
0,5.606749505789326,45.8938679245283,,46.23508141113971,0.019317680764991074,0.005494138859397237
1,8.722536006777748,38.4622641509434,,39.438919838231875,0.04138207234403369,0.010015422778408419
1,11.638378988986164,58.071933962264154,,59.226694822595356,0.02437497724654348,0.0018157647567740602
0,20.569189494493084,50.626768867924525,,54.64578009752095,0.05060537306832515,0.0027575406154140077
0,17.869951990963006,49.623231132075475,,52.74277440699064,0.04721521890588936,0.0032349669407477025
0,7.272945495622706,47.25,,47.80646646827496,0.023427268320603056,0.004822893843600119
0,7.0646709968935335,78.02063679245283,,78.33983240851485,0.008444547826185688,0.0003468335654133442
0,6.856396498164361,51.30483490566038,,51.76095302095111,0.018824698547456196,0.003423652775779209
0,22.64360350183564,55.373231132075475,,59.824138151373276,0.046453639400495864,0.0017622509864882734
0,9.347359502965265,58.41096698113208,,59.154156179837244,0.019626347206865864,0.00181873907694706
0,10.5970064953403,53.678066037735846,,54.714087036281754,0.026022296528893075,0.0026772517618713363
1,9.139085004236092,53.0,,53.78217989924407,0.023231368580039158,0.00289189657417969
0,3.9488844959051117,47.25,,47.41472544222944,0.012933923565059657,0.004937011378451974
0,15.17071448743293,50.965801886792455,,53.17577963718995,0.03943904755568303,0.003093972491598156
0,3.7406099971759392,68.55483490566039,,68.65680994696247,0.0058252865926942225,0.0007943070222186531
0,7.0646709968935335,34.3938679245283,,35.11193140663506,0.04238167632577399,0.014471693545660448
1,5.815024004518498,52.321933962264154,,52.64408112717571,0.015432392947828591,0.0031640219556896576
0,17.245128494775486,71.60613207547169,,73.65346297093717,0.0233230933820746,0.0005261181839352536
0,0.6248234961875176,37.1061320754717,,37.11139234795345,0.0033534903705424624,0.011769227727013217
0,6.231573001976844,58.41096698113208,,58.74243411495534,0.013269929673031007,0.001872557429186102
0,17.45340299350466,33.39033018867924,,37.676722603786835,0.09060911438602139,0.01219285988802134
0,7.0646709968935335,52.321933962264154,,52.79672669631973,0.01863935186595774,0.003132607718698824
0,23.060152499293984,41.16096698113208,,47.18046032111747,0.07614297718147217,0.005352485667670155
1,8.722536006777748,47.25,,48.048362452736455,0.027810702389047533,0.004744166049046647
1,16.412030499858798,46.91096698113208,,49.69902985203191,0.048864499490808934,0.004204037623270321
0,20.15264049703474,46.91096698113208,,51.056515177865286,0.05682120636698094,0.003771926163389828
0,15.787207003671279,59.428066037735846,,61.48927498322175,0.03066358328702763,0.001504680262346513
0,3.5323354984467668,61.7877358490566,,61.88862331177178,0.006774329024449745,0.0014208785331183474
0,19.319542502118047,41.83903301886792,,46.084155698516014,0.06691197149382444,0.005825913136406035
0,19.111268003388876,38.4622641509434,,42.948647572587205,0.07624726116854996,0.007681061341191875
0,9.139085004236092,53.0,,53.78217989924407,0.023231368580039158,0.00289189657417969
0,9.76390850042361,68.55483490566039,,69.24665550152582,0.014945821180519459,0.0007617825554832701
1,4.990256989550975,54.3561320754717,,54.58472093020065,0.012314784354236212,0.0026715447907945545
0,11.846653487715336,48.6061320754717,,50.028984341041706,0.034819171746029984,0.004032167519630426
0,15.17071448743293,69.23290094339623,,70.87556102844846,0.022162188895903066,0.0006670310382981414
0,11.638378988986164,50.626768867924525,,51.94729628669356,0.031717083398831364,0.0034115902245247325
1,3.7406099971759392,51.982900943396224,,52.117311458304485,0.0101302873214994,0.003293101393615759
0,8.106043490539395,63.1438679245283,,63.662045188171504,0.014688093305018949,0.001229748910129905
0,17.869951990963006,21.890330188679243,,28.25812697134622,0.16509128925775127,0.028923634973503635
0,1.457921491104208,42.8561320754717,,42.88092339892528,0.005846385665737284,0.007220951137935597
0,12.879695001412031,53.33903301886792,,54.87202371625527,0.03144184598307028,0.002655114065730026
0,18.494775487150523,70.58903301886792,,72.97169521711092,0.02548303604346499,0.0005589907450352709
0,19.319542502118047,59.767099056603776,,62.81202792565317,0.03595110056581486,0.0013501888904369438
0,8.522592487997741,42.51709905660377,,43.36286769697701,0.033403367209985255,0.007115951046485703
0,10.805280994069474,45.215801886792455,,46.488953931299235,0.036808794866654504,0.0054674520389008845
0,17.45340299350466,70.58903301886792,,72.71473618595135,0.024219383076374324,0.0005707595492064207
0,20.36091499576391,45.215801886792455,,49.58866402445611,0.06086660273753003,0.0042932149108554285
0,7.689494493081051,57.732900943396224,,58.242734970974055,0.0166572602554235,0.0019609055642197545
0,18.69471900593053,55.034198113207545,,58.12276215627125,0.04064655795325958,0.0020275572737329926
0,12.671420502682858,76.67806603773585,,77.71802048973707,0.015389442101130165,0.00036831536239298116
0,6.023298503247671,70.58903301886792,,70.84554825391679,0.008807846888300426,0.0006601799363707738
0,3.3240609997175943,39.126768867924525,,39.26771477402055,0.01591701095625993,0.009917624901432685
0,26.17593900028241,60.44516509433962,,65.86955112818426,0.04426933736872114,0.0010470744731231575
0,12.046597006495341,38.123231132075475,,39.98126125307393,0.05557376604070224,0.00969480530304275
0,1.457921491104208,54.017099056603776,,54.036770125213515,0.003671651441440332,0.00277668104162274
0,11.221829991527818,43.534198113207545,,44.95726719584673,0.04089034407098268,0.006255809025082807
0,8.106043490539395,63.1438679245283,,63.662045188171504,0.014688093305018949,0.001229748910129905
0,20.985738491951427,62.465801886792455,,65.89671938277789,0.03547050444843192,0.0010357988108132493
0,7.0646709968935335,43.19516509433962,,43.76907428563694,0.02717745541296916,0.0068326999006864736
0,8.106043490539395,41.16096698113208,,41.951557109270226,0.03396057849598063,0.008029834201851398
0,18.28650098842135,30.0,,35.13397384867722,0.1091930456892132,0.01539352496906865
0,6.856396498164361,43.19516509433962,,43.735940146146355,0.026416854441346733,0.006847036280478216
0,9.139085004236092,39.46580188679245,,40.510151731167376,0.0410772406817641,0.009140495293017485
0,8.522592487997741,32.034198113207545,,33.14852080369055,0.057412163882561665,0.017330048727642246
1,8.522592487997741,48.267099056603776,,49.01374739862763,0.026108187173403456,0.004361189278240716
0,17.036853996046315,58.41096698113208,,60.84484742156481,0.03379572567834298,0.0015949825383049755
0,11.013555492798645,74.64386792452831,,75.45200741747949,0.01419354759897001,0.00044689174492868795
0,24.726348489127364,66.53419811320755,,70.98022138718167,0.03600517172222915,0.0006699653798765689
0,6.231573001976844,49.623231132075475,,50.01297401741223,0.018332717514515515,0.003974111601901592
1,17.66167749223383,68.89386792452831,,71.1217258609634,0.025620939855535436,0.0006552719457924387
0,20.15264049703474,66.87323113207547,,69.84381118643736,0.030314356017385788,0.0007345503777649503
0,15.578932504942106,71.26709905660377,,72.9500003148548,0.02147958823478358,0.0005578708248987713
1,17.66167749223383,66.87323113207547,,69.16620485384223,0.027093594654820207,0.0007761132320461054
0,16.828579497317143,31.017099056603772,,35.28826322992807,0.09966753508600813,0.015056812239838253
0,22.435329003106467,45.8938679245283,,51.08415704062932,0.06317247182076378,0.003786101519996093
0,5.198531488280147,48.267099056603776,,48.546241677133374,0.01623745336182427,0.004496137351957923
0,6.648121999435189,32.373231132075475,,33.048806635794804,0.04507788589923203,0.017272941208143728
0,10.388731996611128,57.732900943396224,,58.66015345903395,0.02218247327480257,0.0019020971672834741
0,12.463146003953687,59.767099056603776,,61.0527324364582,0.024558667549842178,0.0015528973902340876
0,15.995481502400452,34.732900943396224,,38.23911395988941,0.08063932905433287,0.011514422526083383
0,13.712792996328721,34.3938679245283,,37.02673145944777,0.07380418459848512,0.012678877488887647
0,18.28650098842135,32.034198113207545,,36.886121606313736,0.09903520804508953,0.013143554137414469
0,8.722536006777748,42.51709905660377,,43.402607601140645,0.034123447010332375,0.007096780778792909
1,2.6992375035300764,50.2877358490566,,50.360125694094094,0.00783194557281391,0.003819014194034206
0,12.463146003953687,74.30483490566039,,75.34280654895537,0.016108076334712795,0.00045193593442426685
0,26.38421349901158,51.30483490566038,,57.691531498639314,0.05819583138897281,0.0021398121278428965
1,15.578932504942106,43.19516509433962,,45.9186827502793,0.054376281367603155,0.005838054155998615
0,20.36091499576391,67.5377358490566,,70.5401490151649,0.03002450344135191,0.0006917453048907816
0,19.736091499576393,73.2877358490566,,75.89865304180798,0.025131807333221703,0.00043465065906426846
0,14.33761649251624,50.965801886792455,,52.944123457190706,0.03760349104578175,0.0031503711414245894
0,22.01878000564812,51.6438679245283,,56.14192521764152,0.05130953250960221,0.0024274897710340206
0,7.0646709968935335,68.21580188679245,,68.58064744045849,0.011026075208269225,0.0008035416813821369
0,21.1940129906806,21.212264150943394,,29.985768908909712,0.17339222803232515,0.02523174549841289
0,22.435329003106467,53.33903301886792,,57.86533012837232,0.04920360283426693,0.002089969771421953
0,7.689494493081051,35.071933962264154,,35.904997944750555,0.044091392226264736,0.01355380630597018
0,10.5970064953403,41.5,,42.83160686528448,0.042568260596451975,0.0075114281791168
0,13.087969500141204,76.0,,77.11870684624209,0.016143788114475865,0.0003880443620593106
0,18.69471900593053,65.85613207547169,,68.45818176560543,0.029275096916046257,0.0008264700550356149
0,6.231573001976844,35.75,,36.28904796324873,0.03498007579637934,0.013006274009499202
0,19.52781700084722,72.28419811320755,,74.8755028943914,0.02555228066096131,0.0004747459881042907
0,17.66167749223383,33.71580188679245,,38.061662453302226,0.08983210302863966,0.011792281387959019
0,8.106043490539395,58.41096698113208,,58.97074702546524,0.017126965681735797,0.0018431107295648172
0,25.967664501553237,55.373231132075475,,61.159744323136934,0.05095591854946328,0.0015784171932799772
1,9.139085004236092,53.0,,53.78217989924407,0.023231368580039158,0.00289189657417969
0,5.398475007060153,48.6061320754717,,48.905005957877684,0.016614024517969214,0.004361891716591535
1,3.115786500988422,52.321933962264154,,52.414624858633424,0.008342313407804058,0.0032048201622574836
1,16.203756001129623,40.482900943396224,,43.60535491584692,0.06274038775406077,0.00716936721901698
0,18.28650098842135,54.017099056603776,,57.028441227956414,0.04130514109436467,0.0022283255962942277
0,19.52781700084722,28.6438679245283,,34.66708534758005,0.11970620332240667,0.01617414105308382
0,17.66167749223383,41.83903301886792,,45.414089617580125,0.06301101203282344,0.006145808447261902
0,17.66167749223383,66.53419811320755,,68.83846577609957,0.027352797686930587,0.0007984511240239345
0,18.9029935046597,60.44516509433962,,63.331991494971795,0.034599903806597866,0.001289614272192606
0,1.8661395086133863,60.44516509433962,,60.47396514160107,0.0037489527093681795,0.0015994612522763024
0,8.722536006777748,41.83903301886792,,42.73859284468143,0.03519903147776231,0.007517879875660762
0,5.815024004518498,53.33903301886792,,53.655073828679136,0.014853697708887196,0.0029000343073594596
0,7.272945495622706,62.465801886792455,,62.887774181809796,0.013506289637156199,0.0013126934927337622
0,7.0646709968935335,49.284198113207545,,49.78796802397382,0.020972191794583293,0.004061648158050072
1,9.139085004236092,53.0,,53.78217989924407,0.023231368580039158,0.00289189657417969
0,24.101524992939847,51.30483490566038,,56.68394474348421,0.055082081044555246,0.002325781599584578
0,10.180457497881955,55.373231132075475,,56.30130052558673,0.023604785089613986,0.0023314407147401644
0,11.013555492798645,68.89386792452831,,69.76864225563878,0.016606379757754954,0.0007295798744007305
0,17.245128494775486,54.017099056603776,,56.7030990977765,0.03940508150743106,0.002287126338729125
0,16.62030499858797,73.2877358490566,,75.14869768749945,0.021590914711268522,0.00046197040082237206
0,16.203756001129623,34.732900943396224,,38.32670239516985,0.08130999080485,0.011436445215509926
0,14.545890991245413,39.46580188679245,,42.06105637399927,0.06057039663849872,0.008160857870906943
0,3.3240609997175943,62.465801886792455,,62.554182808904535,0.00623951748968822,0.0013413518681173577
0,18.078226489692177,53.33903301886792,,56.31939911256592,0.0418730857339048,0.0023692008967139523
0,20.985738491951427,47.25,,51.70071295497357,0.057695501904236675,0.0035726422340721783
0,23.893250494210676,68.55483490566039,,72.5992617601684,0.03325576547093021,0.0005814990205317679
0,19.944365998305564,63.821933962264154,,66.86566375770133,0.03273956678170912,0.0009506614817054524
0,21.402287489409773,74.30483490566039,,77.32571629242624,0.026254129993466394,0.00038495139872854895
0,10.388731996611128,63.1438679245283,,63.992763723468656,0.018628788792716792,0.0011999093681181485
0,21.610561988138947,30.339033018867923,,37.248802852751574,0.1146194000927252,0.012936556407194032
0,7.689494493081051,72.94870283018868,,73.35285659172587,0.010486762978331635,0.0005332166462887069
0,12.254871505224514,46.91096698113208,,48.48526269614745,0.03835915716378346,0.004616873369833335
0,23.26842699802316,53.33903301886792,,58.19340287653073,0.05045255888096622,0.002034472743518889
0,10.5970064953403,53.33903301886792,,54.381513311512094,0.026342857133549353,0.002755460533143519
0,9.972182999152782,63.821933962264154,,64.59631327291208,0.01754840848990281,0.0011381783176611922
0,1.0413724936458628,44.2122641509434,,44.22452665685996,0.003924400681188004,0.006427179101504282
0,25.55111550409489,57.3938679245283,,62.824482320523714,0.047513017074541856,0.001363884882540869
1,7.0646709968935335,58.41096698113208,,58.83664368372189,0.014995415177986242,0.0018605906819965494
